date,team1,score1,team2,score2
2016-03-13,Immunity,16,inchk1ng,6
2016-03-13,Immunity,7,inchk1ng,16
2016-03-13,Immunity,16,inchk1ng,9
2016-03-13,VG.CyberZen,19,Signature,16
2016-03-13,VG.CyberZen,16,Signature,14
2016-03-13,Gambit,16,noKappa,9
2016-03-13,Gambit,5,noKappa,16
2016-03-13,noKappa,16,Gambit,14
2016-03-13,CPH Wolves,8,E-frag.net,16
2016-03-13,CPH Wolves,16,E-frag.net,12
2016-03-13,CPH Wolves,16,E-frag.net,8
2016-03-13,SK,13,Ancient,16
2016-03-13,Ancient,11,SK,16
2016-03-13,SK,17,Ancient,19
2016-03-13,PENTA,12,CSGL,16
2016-03-13,CSGL,16,PENTA,14
2016-03-13,dignitas,16,TDJSF,7
2016-03-13,dignitas,16,TDJSF,4
2016-03-13,mousesports,16,c5,8
2016-03-13,mousesports,16,c5,9
2016-03-13,Preparation,19,FlipSid3,17
2016-03-13,FlipSid3,16,Preparation,9
2016-03-13,FlipSid3,19,Preparation,17
2016-03-13,Immunity,7,TyLoo,16
2016-03-13,TyLoo,16,Immunity,4
2016-03-13,G2,8,eSuba,16
2016-03-13,eSuba,6,G2,16
2016-03-13,eSuba,12,G2,16
2016-03-13,dignitas,13,CSGL,16
2016-03-13,CSGL,16,dignitas,3
2016-03-13,TyLoo,16,VG.CyberZen,8
2016-03-13,VG.CyberZen,10,TyLoo,16
2016-03-13,CPH Wolves,13,G2,16
2016-03-13,G2,15,CPH Wolves,19
